Open,High,Low,Close,Volume,Date
9.840000,10.240000,9.830000,10.140000,116351,2021-12-08T14:30:00Z
10.135000,10.135000,9.870000,9.975000,56093,2021-12-08T14:35:00Z
9.975000,10.030000,9.855000,9.880000,28959,2021-12-08T14:40:00Z
9.896700,10.120000,9.880000,10.097400,27921,2021-12-08T14:45:00Z
10.090000,10.220000,10.045000,10.185000,53238,2021-12-08T14:50:00Z
10.170000,10.190700,10.070000,10.100000,19788,2021-12-08T14:55:00Z
10.090000,10.160000,10.040000,10.060000,27334,2021-12-08T15:00:00Z
10.059000,10.080000,10.035300,10.040000,13316,2021-12-08T15:05:00Z
10.050000,10.159900,10.049900,10.130000,10650,2021-12-08T15:10:00Z
10.130000,10.210000,10.130000,10.155000,21224,2021-12-08T15:15:00Z
10.150000,10.255000,10.140000,10.226400,25258,2021-12-08T15:20:00Z
10.230000,10.250000,10.185000,10.220000,64372,2021-12-08T15:25:00Z
10.175000,10.175000,10.070000,10.090000,54417,2021-12-08T15:30:00Z
10.090000,10.190000,10.085000,10.190000,22639,2021-12-08T15:35:00Z
10.190000,10.245000,10.170000,10.170000,15810,2021-12-08T15:40:00Z
10.170000,10.180000,10.110000,10.150000,21099,2021-12-08T15:45:00Z
10.160000,10.210000,10.130000,10.130000,49411,2021-12-08T15:50:00Z
10.145000,10.180000,10.090000,10.140000,27566,2021-12-08T15:55:00Z
10.150000,10.175500,10.120000,10.120000,15346,2021-12-08T16:00:00Z
10.125000,10.130000,10.070000,10.070000,17907,2021-12-08T16:05:00Z
10.075000,10.220000,10.070000,10.220000,29204,2021-12-08T16:10:00Z
10.230000,10.299900,10.220000,10.245000,50958,2021-12-08T16:15:00Z
10.245000,10.350000,10.220000,10.324700,55427,2021-12-08T16:20:00Z
10.320000,10.349000,10.315000,10.345000,14821,2021-12-08T16:25:00Z
10.345000,10.400000,10.335000,10.353400,51874,2021-12-08T16:30:00Z
10.350000,10.420000,10.342400,10.390100,39090,2021-12-08T16:35:00Z
10.395000,10.421900,10.370000,10.400000,19940,2021-12-08T16:40:00Z
10.405000,10.440000,10.390000,10.430000,23465,2021-12-08T16:45:00Z
10.430000,10.445000,10.380000,10.390000,32841,2021-12-08T16:50:00Z
10.395000,10.440000,10.390000,10.406200,12793,2021-12-08T16:55:00Z
10.410000,10.435000,10.390000,10.415000,11068,2021-12-08T17:00:00Z
10.420000,10.429300,10.370000,10.370000,11148,2021-12-08T17:05:00Z
10.370000,10.400000,10.330000,10.400000,21584,2021-12-08T17:10:00Z
10.390000,10.396600,10.370000,10.370000,4481,2021-12-08T17:15:00Z
10.380000,10.381400,10.340000,10.380000,9942,2021-12-08T17:20:00Z
10.393300,10.400000,10.340000,10.400000,13605,2021-12-08T17:25:00Z
10.380000,10.390100,10.373800,10.385000,10823,2021-12-08T17:30:00Z
10.385000,10.400000,10.350000,10.355000,15865,2021-12-08T17:35:00Z
10.355000,10.355000,10.250000,10.280000,13426,2021-12-08T17:40:00Z
10.280000,10.285000,10.230000,10.235000,13581,2021-12-08T17:45:00Z
10.240000,10.245000,10.170000,10.200000,24932,2021-12-08T17:50:00Z
10.205000,10.210000,10.144000,10.145000,26746,2021-12-08T17:55:00Z
10.145000,10.155000,10.110000,10.125000,28731,2021-12-08T18:00:00Z
10.119400,10.170000,10.090000,10.157400,53435,2021-12-08T18:05:00Z
10.156800,10.170000,10.115000,10.135000,29696,2021-12-08T18:10:00Z
10.135000,10.220000,10.115000,10.220000,21724,2021-12-08T18:15:00Z
10.215000,10.235000,10.194700,10.215000,9477,2021-12-08T18:20:00Z
10.210000,10.250000,10.196600,10.230000,19421,2021-12-08T18:25:00Z
10.230000,10.230000,10.129900,10.135000,11891,2021-12-08T18:30:00Z
10.135000,10.140000,10.025000,10.057900,80658,2021-12-08T18:35:00Z
10.060000,10.080000,10.040000,10.060000,13301,2021-12-08T18:40:00Z
10.055000,10.090000,10.038400,10.090000,9744,2021-12-08T18:45:00Z
10.090000,10.090000,10.050000,10.085000,15357,2021-12-08T18:50:00Z
10.083300,10.090000,10.070000,10.077300,16607,2021-12-08T18:55:00Z
10.075000,10.130000,10.070000,10.130000,16775,2021-12-08T19:00:00Z
10.125000,10.135000,10.090000,10.110000,7645,2021-12-08T19:05:00Z
10.103300,10.105000,10.020000,10.025000,25971,2021-12-08T19:10:00Z
10.030000,10.040000,9.990000,10.035000,14938,2021-12-08T19:15:00Z
10.035000,10.045000,10.020000,10.025000,10903,2021-12-08T19:20:00Z
10.030000,10.030000,9.960000,9.990000,18056,2021-12-08T19:25:00Z
10.000000,10.045000,9.970000,10.045000,13698,2021-12-08T19:30:00Z
10.045000,10.080000,10.020000,10.030000,22857,2021-12-08T19:35:00Z
10.030000,10.050000,10.000000,10.015000,20595,2021-12-08T19:40:00Z
10.005000,10.019900,9.995000,10.000000,6978,2021-12-08T19:45:00Z
9.990000,10.009000,9.986800,10.007100,12757,2021-12-08T19:50:00Z
10.005000,10.030000,10.000000,10.029900,10287,2021-12-08T19:55:00Z
10.028700,10.028700,9.995000,10.015000,11138,2021-12-08T20:00:00Z
10.010000,10.029900,10.005000,10.009300,12006,2021-12-08T20:05:00Z
10.005000,10.060000,10.005000,10.055000,7184,2021-12-08T20:10:00Z
10.055000,10.080000,10.035000,10.040000,11269,2021-12-08T20:15:00Z
10.040000,10.059900,10.040000,10.045000,10380,2021-12-08T20:20:00Z
10.045000,10.070000,10.030000,10.030000,10347,2021-12-08T20:25:00Z
10.030000,10.080000,10.025000,10.055000,31011,2021-12-08T20:30:00Z
10.050000,10.075000,10.050000,10.065000,14407,2021-12-08T20:35:00Z
10.065000,10.070000,9.925000,9.925000,36155,2021-12-08T20:40:00Z
9.925000,9.960000,9.910000,9.940000,37421,2021-12-08T20:45:00Z
9.935000,10.000000,9.935000,9.980000,34052,2021-12-08T20:50:00Z
9.980000,10.020000,9.980000,10.020000,79984,2021-12-08T20:55:00Z
10.000000,10.000000,9.760000,9.810000,29272,2021-12-09T14:30:00Z
9.839900,9.900000,9.700000,9.705000,30266,2021-12-09T14:35:00Z
9.700000,9.725000,9.600000,9.620000,37012,2021-12-09T14:40:00Z
9.600000,9.710000,9.574600,9.611900,56197,2021-12-09T14:45:00Z
9.629900,9.650000,9.550000,9.583200,30650,2021-12-09T14:50:00Z
9.605000,9.770000,9.578600,9.770000,23211,2021-12-09T14:55:00Z
9.770000,9.780000,9.680100,9.722300,26437,2021-12-09T15:00:00Z
9.740000,9.820000,9.730000,9.730000,18036,2021-12-09T15:05:00Z
9.720000,9.730000,9.670000,9.683700,19211,2021-12-09T15:10:00Z
9.675000,9.690000,9.600000,9.629900,50875,2021-12-09T15:15:00Z
9.630000,9.650000,9.560100,9.590000,23677,2021-12-09T15:20:00Z
9.603600,9.610000,9.520000,9.520000,26038,2021-12-09T15:25:00Z
9.520000,9.530000,9.460000,9.470800,31589,2021-12-09T15:30:00Z
9.476500,9.490000,9.460000,9.462800,11930,2021-12-09T15:35:00Z
9.469900,9.480100,9.415000,9.439100,30604,2021-12-09T15:40:00Z
9.420000,9.470000,9.370000,9.460000,37315,2021-12-09T15:45:00Z
9.460000,9.467500,9.410000,9.410000,21477,2021-12-09T15:50:00Z
9.420000,9.500000,9.410000,9.465000,19673,2021-12-09T15:55:00Z
9.480000,9.500000,9.460000,9.470000,16274,2021-12-09T16:00:00Z
9.460000,9.540000,9.460000,9.525900,17480,2021-12-09T16:05:00Z
9.520000,9.545000,9.510000,9.510000,18175,2021-12-09T16:10:00Z
9.520000,9.520000,9.430000,9.445000,31089,2021-12-09T16:15:00Z
9.430100,9.516000,9.430000,9.516000,11518,2021-12-09T16:20:00Z
9.520000,9.550000,9.500000,9.520000,6470,2021-12-09T16:25:00Z
9.520000,9.570000,9.520000,9.570000,9391,2021-12-09T16:30:00Z
9.570000,9.615000,9.560000,9.609900,30779,2021-12-09T16:35:00Z
9.602300,9.605000,9.490000,9.501000,9625,2021-12-09T16:40:00Z
9.505000,9.540000,9.500000,9.540000,5429,2021-12-09T16:45:00Z
9.530000,9.530000,9.450000,9.475800,14118,2021-12-09T16:50:00Z
9.480000,9.500000,9.468000,9.490000,10846,2021-12-09T16:55:00Z
9.495000,9.495000,9.450000,9.460000,5742,2021-12-09T17:00:00Z
9.440000,9.460000,9.420000,9.460000,13461,2021-12-09T17:05:00Z
9.465000,9.505000,9.465000,9.500000,4295,2021-12-09T17:10:00Z
9.500000,9.515000,9.470000,9.470000,7002,2021-12-09T17:15:00Z
9.489400,9.500000,9.470000,9.500000,7271,2021-12-09T17:20:00Z
9.490000,9.550000,9.480700,9.540000,20465,2021-12-09T17:25:00Z
9.550000,9.550000,9.520700,9.530000,10915,2021-12-09T17:30:00Z
9.540000,9.570000,9.540000,9.560000,7082,2021-12-09T17:35:00Z
9.560000,9.598800,9.560000,9.560000,17295,2021-12-09T17:40:00Z
9.555000,9.590000,9.555000,9.590000,5372,2021-12-09T17:45:00Z
9.590000,9.620000,9.575000,9.620000,20928,2021-12-09T17:50:00Z
9.625000,9.625000,9.609800,9.616700,9800,2021-12-09T17:55:00Z
9.615000,9.640000,9.605000,9.629200,8064,2021-12-09T18:00:00Z
9.630000,9.630000,9.614000,9.620000,15981,2021-12-09T18:05:00Z
9.610100,9.610100,9.580000,9.590000,9810,2021-12-09T18:10:00Z
9.587600,9.630000,9.587600,9.625000,13520,2021-12-09T18:15:00Z
9.625700,9.625700,9.600000,9.610100,6927,2021-12-09T18:20:00Z
9.615000,9.645000,9.605100,9.605100,8617,2021-12-09T18:25:00Z
9.590000,9.600000,9.570000,9.585200,10930,2021-12-09T18:30:00Z
9.585000,9.585000,9.560000,9.560100,2710,2021-12-09T18:35:00Z
9.570000,9.590000,9.550000,9.550000,6818,2021-12-09T18:40:00Z
9.557600,9.570000,9.540000,9.540000,4701,2021-12-09T18:45:00Z
9.530100,9.590000,9.520000,9.580000,5718,2021-12-09T18:50:00Z
9.575000,9.620000,9.570000,9.600000,17790,2021-12-09T18:55:00Z
9.608300,9.625000,9.600000,9.625000,8850,2021-12-09T19:00:00Z
9.625000,9.640000,9.614900,9.625000,25253,2021-12-09T19:05:00Z
9.619300,9.619300,9.565000,9.578000,12255,2021-12-09T19:10:00Z
9.570000,9.610000,9.570000,9.600000,8756,2021-12-09T19:15:00Z
9.595000,9.603400,9.580000,9.595000,11998,2021-12-09T19:20:00Z
9.590000,9.590000,9.555000,9.555000,2901,2021-12-09T19:25:00Z
9.550000,9.560000,9.535000,9.560000,3814,2021-12-09T19:30:00Z
9.550000,9.590000,9.550000,9.560000,3988,2021-12-09T19:35:00Z
9.570000,9.590000,9.560000,9.560000,5689,2021-12-09T19:40:00Z
9.565000,9.565000,9.540000,9.554000,3134,2021-12-09T19:45:00Z
9.560000,9.570000,9.520100,9.521500,4028,2021-12-09T19:50:00Z
9.540000,9.550000,9.500000,9.509000,6714,2021-12-09T19:55:00Z
9.505000,9.560000,9.505000,9.550000,12384,2021-12-09T20:00:00Z
9.540000,9.550000,9.510000,9.514100,6993,2021-12-09T20:05:00Z
9.510800,9.530000,9.505000,9.520000,10616,2021-12-09T20:10:00Z
9.510000,9.530000,9.510000,9.530000,20364,2021-12-09T20:15:00Z
9.540000,9.540000,9.477500,9.480000,7410,2021-12-09T20:20:00Z
9.480000,9.510000,9.475000,9.490000,9531,2021-12-09T20:25:00Z
9.500000,9.570000,9.500000,9.570000,17809,2021-12-09T20:30:00Z
9.555000,9.620000,9.540300,9.615000,28672,2021-12-09T20:35:00Z
9.615000,9.665000,9.595000,9.637100,27930,2021-12-09T20:40:00Z
