----------------------------------------Section Stats---------------------------------------
Period: 2y                             Interval: 1h                        Delay Period: 1d
Net Capital: 80000.0
Net Section Value: 173735.1618988514
Net Percent Change: 117.16895237356424
Best Section Value: 176005.08843922615
Best Percent Value: 120.00636054903269
----------------------------------------NTLA------------------------------------------------
Ticker: NTLA              Period: 2y              Interval: 1h              Delay Period: 1d
Principle: 10000.0                                Ending Capital: 18480.488488197327
Final Percent Profit: 84.80488488197327
Profit Log: [10046.479955673218, 10061.030843734741, 10072.511106491089, 10291.391721725464, 10405.99215888977, 10411.692289352417, 10414.531812667847, 10493.91146659851, 10319.691766738892, 10354.851453781128, 10407.861543655396, 10185.180917739868, 10141.380472183228, 10147.189496994019, 10137.049264907837, 10342.489068984985, 10574.167783737183, 10914.963901519775, 11114.294784545898, 11150.11805343628, 11092.247955322266, 11129.86762046814, 11098.418100357056, 10967.81884765625, 10922.309623718262, 10902.93041229248, 10954.770362854004, 10915.950708389282, 10813.650968551636, 10817.041046142578, 10824.151208877563, 11047.485911369324, 11036.835667610168, 11036.835667610168, 10962.758397102356, 11107.158259391785, 11497.768062591553, 11549.287837982178, 11496.858066558838, 11813.86535358429, 12408.150361061096, 13089.361018180847, 13010.860718727112, 13689.340071678162, 13865.259903907776, 14674.450348854065, 14562.229851722717, 14612.421000480652, 14882.980402946472, 15142.899466514587, 15066.899176597595, 15901.649176597595, 15788.549464225769, 15750.248587608337, 15627.368704795837, 15352.774691581726, 14909.994227409363, 14962.02539730072, 15175.756072044373, 15713.735905647278, 15899.485905647278, 15482.844883918762, 15669.52504825592, 15705.874493598938, 15913.175284385681, 16503.92422389984, 16428.32318019867, 16611.482588768005, 16845.843626976013, 16954.737538337708, 16879.437251091003, 17311.537194252014, 18001.597420692444, 17931.10793018341, 17915.168595314026, 18051.398978233337, 17970.730757713318, 18421.18152141571, 18862.78064250946, 18480.488488197327]
Best Percent Profit: 88.6278064250946
Number of Trades Closed: 80  Average Profit Per Trade: 106.00610610246659
# of Winning Trades: 30      Average Profit Per Winning Trade Per Stock: 0.32535676956176757
# of Losing Trades: 50       Average Profit Per Losing Trade Per Stock: 0.28140987396240236
Profit-Loss Trade Ratio: 1.1561668571915025
Buys:                      Prices:             Sells:                     Prices:
2019-07-18 13:30:00-04:00  17.200000762939453  2019-07-19 09:30:00-04:00  17.18000030517578
2019-07-19 10:30:00-04:00  17.2549991607666  2019-07-19 12:30:00-04:00  17.200000762939453
2019-07-22 09:30:00-04:00  17.5  2019-07-22 11:30:00-04:00  17.37190055847168
2019-07-22 12:30:00-04:00  17.479999542236328  2019-07-23 11:30:00-04:00  17.82029914855957
2019-07-23 15:30:00-04:00  17.959999084472656  2019-07-24 12:30:00-04:00  18.049999237060547
2019-07-24 13:30:00-04:00  18.229999542236328  2019-07-24 15:30:00-04:00  17.940000534057617
2019-07-26 13:30:00-04:00  18.30500030517578  2019-07-26 15:30:00-04:00  17.691999435424805
2019-07-30 13:30:00-04:00  18.360000610351562  2019-07-30 15:30:00-04:00  18.329999923706055
2019-07-31 09:30:00-04:00  18.639999389648438  2019-07-31 13:30:00-04:00  18.25
2019-08-07 15:30:00-04:00  17.59000015258789  2019-08-08 10:30:00-04:00  17.6299991607666
2019-08-08 12:30:00-04:00  17.56999969482422  2019-08-08 15:30:00-04:00  17.530000686645508
2019-08-12 15:30:00-04:00  17.760000228881836  2019-08-13 09:30:00-04:00  17.3700008392334
2019-08-16 13:30:00-04:00  17.43000030517578  2019-08-16 15:30:00-04:00  17.350000381469727
2019-08-19 09:30:00-04:00  17.450000762939453  2019-08-19 14:30:00-04:00  17.450000762939453
2019-11-19 15:30:00-05:00  14.994999885559082  2019-11-20 10:30:00-05:00  14.829999923706055
2019-11-22 15:30:00-05:00  15.770000457763672  2019-11-25 10:30:00-05:00  16.040000915527344
2019-11-25 12:30:00-05:00  16.323999404907227  2019-11-26 10:30:00-05:00  16.545000076293945
2019-11-26 12:30:00-05:00  16.584999084472656  2019-11-27 09:30:00-05:00  16.920000076293945
2019-11-27 10:30:00-05:00  16.959999084472656  2019-11-27 13:30:00-05:00  17.229999542236328
2019-11-27 15:30:00-05:00  17.290000915527344  2019-11-29 10:30:00-05:00  17.239999771118164
2019-11-29 11:30:00-05:00  17.329999923706055  2019-11-29 13:00:00-05:00  16.851900100708008
2019-12-04 11:30:00-05:00  17.670000076293945  2019-12-04 13:30:00-05:00  17.6200008392334
2019-12-04 14:30:00-05:00  17.670000076293945  2019-12-04 15:30:00-05:00  17.25029945373535
2019-12-10 15:30:00-05:00  16.989999771118164  2019-12-11 09:30:00-05:00  16.74020004272461
2019-12-11 10:30:00-05:00  16.809999465942383  2019-12-11 11:30:00-05:00  16.719999313354492
2019-12-16 11:30:00-05:00  16.899999618530273  2019-12-17 09:30:00-05:00  16.68199920654297
2019-12-17 11:30:00-05:00  16.799999237060547  2019-12-17 13:30:00-05:00  16.860000610351562
2019-12-17 14:30:00-05:00  16.920000076293945  2019-12-17 15:30:00-05:00  16.094200134277344
2019-12-23 12:30:00-05:00  15.989999771118164  2019-12-23 15:30:00-05:00  15.699999809265137
2019-12-26 12:30:00-05:00  15.9399995803833  2019-12-26 14:30:00-05:00  15.845000267028809
2020-01-08 13:30:00-05:00  15.199999809265137  2020-01-08 15:30:00-05:00  15.129500389099121
2020-01-09 09:30:00-05:00  15.265000343322754  2020-01-09 11:30:00-05:00  15.53499984741211
2020-01-09 12:30:00-05:00  15.550000190734863  2020-01-09 13:30:00-05:00  15.385000228881836
2020-01-09 15:30:00-05:00  15.5649995803833  2020-01-10 12:30:00-05:00  15.510000228881836
2020-01-15 15:30:00-05:00  15.272600173950195  2020-01-16 14:30:00-05:00  15.15999984741211
2020-02-11 10:30:00-05:00  15.170000076293945  2020-02-11 12:30:00-05:00  15.050000190734863
